VideoName,EggID,TrialID,RepeatCount,FrameCount,StartTime_sec,EndTime_sec,Duration_sec,Detected_Ratio,StartY,EndY,Delta_Y_total,Orientation_Var,Orientation_STD,Speed_CV,Static_FileName,Static_Area_像素面积,Static_Perimeter_轮廓周长,Static_MajorAxisLength_长轴像素长度,Static_MinorAxisLength_短轴像素长度,Static_EquivalentDiameter_等效圆直径,Static_Eccentricity_离心率,Static_ShapeIndex_机器视觉ESI,Static_ShapeIndex_100_0_1,Static_ShapeIndex_人工ESI,Static_e_Abs_绝对误差,Static_e_rel_相对误差,Static_Circularity_圆形度,Static_Solidity_坚实度,Static_Extent_延展度,Static_CentroidX_质心坐标,Static_CentroidY,Static_AsymmetryIndex_不对称指数,Static_MajorAxisOffsetRatio_长轴偏移率,Static_Hu1,Static_Hu2,Static_Hu3,Static_Hu4,Static_Hu5,Static_Hu6,Static_Hu7,RSI_GroupNum
鸡蛋滚落63_3.mp4,63,3,3,48,0,1.56666666666667,1.56666666666667,1.0,734.348008711559,1910.20426021785,1175.85625150629,1781.67816124199,42.2099296521801,0.28944278272894,63号鸡蛋轮廓.jpg,5669497,8802.012,3043.68189068629,2373.92803207673,2686.75041251646,0.62583841562407,77.9952740574167,0.779952740574167,0.771214252226911,0.00873848834725599,0.0113308180210924,0.919582041229578,0.998027356825379,0.776052136714465,1531.85453647828,1568.1981780747,0.0101672194789836,0.0202071687559226,0.164251024898072,0.00159998859707923,1.48975254826733e-05,2.9942908703605e-07,6.15972618715353e-13,1.14714327628705e-08,1.43244151672171e-13,3
鸡蛋滚落64_1.mp4,64,1,3,43,0,1.4,1.4,1.0,768.465690570227,1835.40582120803,1066.94013063781,1451.79651160026,38.1024475801786,0.316645726827623,64号鸡蛋轮廓.jpg,5501859,8718.79,3032.96572694828,2312.01423577353,2646.73089836444,0.647229882265494,76.229487700141,0.76229487700141,0.746945488721805,0.015349388279605,0.0205495427864104,0.909508758047928,0.997485915725328,0.771628990936703,1546.54692441228,1555.91691590061,0.00930320900276543,0.0165634905627884,0.165220158547726,0.0019162200236313,1.3898574017666e-05,3.55149553132953e-07,7.61962336010175e-13,1.46238764289573e-08,-2.04954025620802e-13,3
鸡蛋滚落64_2.mp4,64,2,3,50,0,1.63333333333333,1.63333333333333,1.0,691.883729054198,1840.41501254549,1148.53128349129,1420.82059565313,37.6937739640532,0.348581388806111,64号鸡蛋轮廓.jpg,5501859,8718.79,3032.96572694828,2312.01423577353,2646.73089836444,0.647229882265494,76.229487700141,0.76229487700141,0.746945488721805,0.015349388279605,0.0205495427864104,0.909508758047928,0.997485915725328,0.771628990936703,1546.54692441228,1555.91691590061,0.00930320900276543,0.0165634905627884,0.165220158547726,0.0019162200236313,1.3898574017666e-05,3.55149553132953e-07,7.61962336010175e-13,1.46238764289573e-08,-2.04954025620802e-13,3
鸡蛋滚落64_3.mp4,64,3,3,45,0,1.46666666666667,1.46666666666667,1.0,749.433084080473,1861.96190350533,1112.52881942486,1266.19483472136,35.5836315561153,0.242499117406709,64号鸡蛋轮廓.jpg,5501859,8718.79,3032.96572694828,2312.01423577353,2646.73089836444,0.647229882265494,76.229487700141,0.76229487700141,0.746945488721805,0.015349388279605,0.0205495427864104,0.909508758047928,0.997485915725328,0.771628990936703,1546.54692441228,1555.91691590061,0.00930320900276543,0.0165634905627884,0.165220158547726,0.0019162200236313,1.3898574017666e-05,3.55149553132953e-07,7.61962336010175e-13,1.46238764289573e-08,-2.04954025620802e-13,3
鸡蛋滚落65_1.mp4,65,1,3,43,0,1.4,1.4,1.0,774.190566622417,1807.58907732964,1033.39851070723,1785.91646174679,42.260104847797,0.104726495903955,65号鸡蛋轮廓.jpg,5661791,8915.279,3030.70292387914,2379.12330908636,2684.92387140225,0.619486767493215,78.5007098630839,0.785007098630839,0.781071428571429,0.00393567005940998,0.00503880940390852,0.895145886277392,0.997701606778278,0.778401248897556,1542.13943538361,1552.69419782539,0.00495408608336125,0.00576086872604463,0.163876868489813,0.00151409796392823,2.57612074304172e-06,4.85738699627957e-08,1.7077702761676e-14,1.8836907226791e-09,1.89512021686542e-15,2
鸡蛋滚落65_2.mp4,65,2,3,42,0,1.36666666666667,1.36666666666667,1.0,773.193518656802,1766.75638396341,993.562865306611,1495.0031241021,38.6652702577144,0.0718518752204985,65号鸡蛋轮廓.jpg,5661791,8915.279,3030.70292387914,2379.12330908636,2684.92387140225,0.619486767493215,78.5007098630839,0.785007098630839,0.781071428571429,0.00393567005940998,0.00503880940390852,0.895145886277392,0.997701606778278,0.778401248897556,1542.13943538361,1552.69419782539,0.00495408608336125,0.00576086872604463,0.163876868489813,0.00151409796392823,2.57612074304172e-06,4.85738699627957e-08,1.7077702761676e-14,1.8836907226791e-09,1.89512021686542e-15,2
鸡蛋滚落65_3.mp4,65,3,3,45,0,1.46666666666667,1.46666666666667,1.0,758.64281585986,1815.36347451077,1056.72065865091,1681.02620803761,41.000319608969,0.12519716978521,65号鸡蛋轮廓.jpg,5661791,8915.279,3030.70292387914,2379.12330908636,2684.92387140225,0.619486767493215,78.5007098630839,0.785007098630839,0.781071428571429,0.00393567005940998,0.00503880940390852,0.895145886277392,0.997701606778278,0.778401248897556,1542.13943538361,1552.69419782539,0.00495408608336125,0.00576086872604463,0.163876868489813,0.00151409796392823,2.57612074304172e-06,4.85738699627957e-08,1.7077702761676e-14,1.8836907226791e-09,1.89512021686542e-15,2
鸡蛋滚落66_1.mp4,66,1,3,38,0,1.23333333333333,1.23333333333333,1.0,832.284867871516,1823.71946699343,991.434599121911,1081.99539063385,32.8936983422943,0.0855011040378292,66号鸡蛋轮廓.jpg,5627908,8575.64,3033.17125153808,2364.16257767304,2676.87784923619,0.626481979722116,77.9435904410015,0.779435904410015,0.796055631554947,0.0166197271449317,0.0208775950902679,0.961664912865019,0.998369020109979,0.77407089686547,1534.75969098997,1565.39938659267,0.00832511684179684,0.0153559067677959,0.164241644810115,0.00160800766176448,1.09020996153189e-05,2.33876837823978e-07,3.73143374245825e-13,9.35798005665359e-09,1.5202865904494e-14,2
鸡蛋滚落66_2.mp4,66,2,3,40,0,1.3,1.3,1.0,814.734041536063,1864.68529076296,1049.9512492269,1058.40395737184,32.5331209288602,0.138991630993787,66号鸡蛋轮廓.jpg,5627908,8575.64,3033.17125153808,2364.16257767304,2676.87784923619,0.626481979722116,77.9435904410015,0.779435904410015,0.796055631554947,0.0166197271449317,0.0208775950902679,0.961664912865019,0.998369020109979,0.77407089686547,1534.75969098997,1565.39938659267,0.00832511684179684,0.0153559067677959,0.164241644810115,0.00160800766176448,1.09020996153189e-05,2.33876837823978e-07,3.73143374245825e-13,9.35798005665359e-09,1.5202865904494e-14,3
鸡蛋滚落66_3.mp4,66,3,3,40,0,1.3,1.3,1.0,782.258982097988,1828.6564302178,1046.39744811982,1433.57982195927,37.8626441490722,0.0430924936659245,66号鸡蛋轮廓.jpg,5627908,8575.64,3033.17125153808,2364.16257767304,2676.87784923619,0.626481979722116,77.9435904410015,0.779435904410015,0.796055631554947,0.0166197271449317,0.0208775950902679,0.961664912865019,0.998369020109979,0.77407089686547,1534.75969098997,1565.39938659267,0.00832511684179684,0.0153559067677959,0.164241644810115,0.00160800766176448,1.09020996153189e-05,2.33876837823978e-07,3.73143374245825e-13,9.35798005665359e-09,1.5202865904494e-14,2
鸡蛋滚落67_1.mp4,67,1,3,44,0,1.43333333333333,1.43333333333333,1.0,738.46640136216,1773.65908225429,1035.19268089213,2089.65690904452,45.7127652745327,0.262101654027422,67号鸡蛋轮廓.jpg,5436578,9482.087,3039.49037323201,2278.95478430034,2630.98196452146,0.661685078620813,74.9781872767386,0.749781872767386,0.743546195652174,0.00623567711521167,0.00838640174837056,0.759849559253798,0.996327943239536,0.775834718537225,1541.22546682858,1556.09444341643,0.00687473018408458,0.0159433130684991,0.165914730405652,0.00216230643858036,8.44784044929113e-06,2.47467016007414e-07,3.52269351535687e-13,1.11885319008905e-08,-6.2706888678292e-14,2
鸡蛋滚落67_2.mp4,67,2,3,45,0,1.46666666666667,1.46666666666667,1.0,709.870391100041,1800.31369685357,1090.44330575353,1968.67439101597,44.3697463483393,0.147919848346533,67号鸡蛋轮廓.jpg,5436578,9482.087,3039.49037323201,2278.95478430034,2630.98196452146,0.661685078620813,74.9781872767386,0.749781872767386,0.743546195652174,0.00623567711521167,0.00838640174837056,0.759849559253798,0.996327943239536,0.775834718537225,1541.22546682858,1556.09444341643,0.00687473018408458,0.0159433130684991,0.165914730405652,0.00216230643858036,8.44784044929113e-06,2.47467016007414e-07,3.52269351535687e-13,1.11885319008905e-08,-6.2706888678292e-14,2
